#id: 952965544
#name: H.sapiens - Lymph node (Integrated)
#score: 37.2
#coverage: 53
#description: integrated dataset: weighted average of all H.sapiens LYMPH_NODE: 37.2, Coverage: 53
#organ: LYMPH_NODE
#integrated: true
#weights: lymph_node_Wilhelm_2014_Maxquant:0.909;PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Lymph_node:0.091;
#publication_year: 2023
#filename: 9606-LYMPH_NODE-integrated.txt
#
#string_external_id	abundance
9606.ENSP00000319096	37.8
9606.ENSP00000337445	37.8
9606.ENSP00000329374	37.7
9606.ENSP00000367029	37.7
9606.ENSP00000345008	37.6
9606.ENSP00000382779	37.6
9606.ENSP00000370889	37.6
9606.ENSP00000435189	37.5
9606.ENSP00000436455	37.5
9606.ENSP00000369071	37.5
9606.ENSP00000360250	37.5
9606.ENSP00000362873	37.4
9606.ENSP00000417677	37.4
9606.ENSP00000356567	37.4
9606.ENSP00000223127	37.4
9606.ENSP00000315477	37.3
9606.ENSP00000209875	37.3
9606.ENSP00000353864	37.3
9606.ENSP00000216639	37.2
9606.ENSP00000484060	37.2
9606.ENSP00000264951	37.2
9606.ENSP00000372804	37.2
9606.ENSP00000005257	37.1
9606.ENSP00000387050	37.1
9606.ENSP00000367407	37.1
9606.ENSP00000384474	37.1
9606.ENSP00000396620	37.1
9606.ENSP00000229314	37.1
9606.ENSP00000337746	37.0
9606.ENSP00000229329	37.0
9606.ENSP00000296509	36.9
9606.ENSP00000354957	36.9
9606.ENSP00000479669	36.9
9606.ENSP00000262776	36.9
9606.ENSP00000444688	36.9
9606.ENSP00000376139	36.9
9606.ENSP00000372326	36.8
9606.ENSP00000377532	36.7
9606.ENSP00000263857	36.7
9606.ENSP00000445831	36.7
9606.ENSP00000481022	36.7
9606.ENSP00000314299	36.6
9606.ENSP00000362014	36.6
9606.ENSP00000325618	36.6
9606.ENSP00000372335	36.6
9606.ENSP00000259608	36.6
9606.ENSP00000478253	36.5
9606.ENSP00000391806	36.4
9606.ENSP00000325527	36.4
9606.ENSP00000354251	36.3
9606.ENSP00000222388	36.3
9606.ENSP00000344942	36.3
9606.ENSP00000464814	36.1
9606.ENSP00000258198	36.1
9606.ENSP00000359000	36.1
9606.ENSP00000365963	36.0
9606.ENSP00000438483	36.0
9606.ENSP00000294724	36.0
9606.ENSP00000396308	35.9
9606.ENSP00000315299	35.9
9606.ENSP00000258975	35.9
9606.ENSP00000452634	35.9
9606.ENSP00000356395	35.9
9606.ENSP00000347408	35.9
9606.ENSP00000326411	35.8
9606.ENSP00000260356	35.8
9606.ENSP00000361708	35.7
9606.ENSP00000369814	35.7
9606.ENSP00000263413	35.6
9606.ENSP00000262013	35.6
9606.ENSP00000255631	35.6
9606.ENSP00000381461	35.6
9606.ENSP00000464411	35.5
9606.ENSP00000374265	35.5
9606.ENSP00000286794	35.5
9606.ENSP00000275766	35.4
9606.ENSP00000279387	35.4
9606.ENSP00000239882	35.4
9606.ENSP00000385790	35.3
9606.ENSP00000325690	35.3
9606.ENSP00000362936	35.2
9606.ENSP00000224337	35.2
9606.ENSP00000294066	35.2
9606.ENSP00000306752	35.2
9606.ENSP00000281317	35.1
9606.ENSP00000313601	35.1
9606.ENSP00000334798	35.0
9606.ENSP00000242351	35.0
9606.ENSP00000340896	35.0
9606.ENSP00000377040	35.0
9606.ENSP00000380150	35.0
9606.ENSP00000380241	35.0
9606.ENSP00000360635	34.9
9606.ENSP00000378058	34.8
9606.ENSP00000457733	34.8
9606.ENSP00000356107	34.7
9606.ENSP00000451962	34.7
9606.ENSP00000328694	34.7
9606.ENSP00000332790	34.7
9606.ENSP00000408411	34.6
9606.ENSP00000342137	34.6
9606.ENSP00000433967	34.5
9606.ENSP00000361965	34.5
9606.ENSP00000436679	34.5
9606.ENSP00000320563	34.4
9606.ENSP00000359258	34.4
9606.ENSP00000256447	34.4
9606.ENSP00000359958	34.4
9606.ENSP00000324628	34.3
9606.ENSP00000335808	34.3
9606.ENSP00000395654	34.2
9606.ENSP00000471191	34.2
9606.ENSP00000436621	34.2
9606.ENSP00000338352	34.1
9606.ENSP00000261461	34.1
9606.ENSP00000264170	34.1
9606.ENSP00000304903	34.0
9606.ENSP00000238112	34.0
9606.ENSP00000367893	34.0
9606.ENSP00000263274	34.0
9606.ENSP00000268668	33.9
9606.ENSP00000373696	33.9
9606.ENSP00000333633	33.9
9606.ENSP00000359127	33.9
9606.ENSP00000247668	33.8
9606.ENSP00000358272	33.8
9606.ENSP00000387282	33.7
9606.ENSP00000358060	33.7
9606.ENSP00000352408	33.7
9606.ENSP00000347719	33.7
9606.ENSP00000283415	33.7
9606.ENSP00000265773	33.6
9606.ENSP00000446121	33.6
9606.ENSP00000286733	33.6
9606.ENSP00000430344	33.6
9606.ENSP00000380837	33.6
9606.ENSP00000347041	33.5
9606.ENSP00000299367	33.5
9606.ENSP00000364034	33.5
9606.ENSP00000325941	33.5
9606.ENSP00000259512	33.5
9606.ENSP00000379869	33.4
9606.ENSP00000238738	33.4
9606.ENSP00000380878	33.3
9606.ENSP00000354490	33.3
9606.ENSP00000379563	33.3
9606.ENSP00000344456	33.3
9606.ENSP00000251507	33.3
9606.ENSP00000263702	33.3
9606.ENSP00000319060	33.2
9606.ENSP00000417142	33.2
9606.ENSP00000216027	33.1
9606.ENSP00000330694	33.1
9606.ENSP00000259400	33.0
9606.ENSP00000311677	33.0
9606.ENSP00000406046	33.0
9606.ENSP00000360541	33.0
9606.ENSP00000326579	33.0
9606.ENSP00000253108	33.0
9606.ENSP00000360642	33.0
9606.ENSP00000267202	32.9
9606.ENSP00000343001	32.9
9606.ENSP00000418669	32.9
9606.ENSP00000361562	32.9
9606.ENSP00000312946	32.8
9606.ENSP00000265857	32.8
9606.ENSP00000340274	32.8
9606.ENSP00000438993	32.8
9606.ENSP00000313854	32.7
9606.ENSP00000288235	32.7
9606.ENSP00000269980	32.7
9606.ENSP00000384169	32.7
9606.ENSP00000263636	32.7
9606.ENSP00000216336	32.6
9606.ENSP00000358262	32.6
9606.ENSP00000306887	32.6
9606.ENSP00000254801	32.5
9606.ENSP00000339881	32.4
9606.ENSP00000334801	32.4
9606.ENSP00000227155	32.4
9606.ENSP00000348395	32.3
9606.ENSP00000452454	32.3
9606.ENSP00000379680	32.3
9606.ENSP00000265881	32.2
9606.ENSP00000314499	32.2
9606.ENSP00000357122	32.2
9606.ENSP00000471457	32.2
9606.ENSP00000226798	32.1
9606.ENSP00000363976	32.1
9606.ENSP00000338019	32.1
9606.ENSP00000461324	32.1
9606.ENSP00000264254	32.1
9606.ENSP00000371061	32.1
9606.ENSP00000461945	32.0
9606.ENSP00000427900	32.0
9606.ENSP00000359484	32.0
9606.ENSP00000317332	32.0
9606.ENSP00000262494	31.9
9606.ENSP00000333896	31.9
9606.ENSP00000317780	31.9
9606.ENSP00000347532	31.8
9606.ENSP00000386894	31.7
9606.ENSP00000352455	31.6
9606.ENSP00000261776	31.6
9606.ENSP00000315017	31.6
9606.ENSP00000378409	31.6
9606.ENSP00000365462	31.5
9606.ENSP00000303754	31.5
9606.ENSP00000403323	31.4
9606.ENSP00000294973	31.4
9606.ENSP00000429824	31.4
9606.ENSP00000338345	31.3
9606.ENSP00000347032	31.3
9606.ENSP00000471635	31.2
9606.ENSP00000361042	31.2
9606.ENSP00000339495	31.2
9606.ENSP00000374152	31.2
9606.ENSP00000005386	31.2
9606.ENSP00000366135	31.1
9606.ENSP00000261875	31.1
9606.ENSP00000417185	31.1
9606.ENSP00000335632	31.1
9606.ENSP00000352208	31.1
9606.ENSP00000215570	31.0
9606.ENSP00000355605	31.0
9606.ENSP00000390020	31.0
9606.ENSP00000346483	31.0
9606.ENSP00000367408	30.9
9606.ENSP00000235090	30.9
9606.ENSP00000303709	30.9
9606.ENSP00000324810	30.9
9606.ENSP00000423463	30.9
9606.ENSP00000370196	30.9
9606.ENSP00000254898	30.8
9606.ENSP00000234160	30.8
9606.ENSP00000412698	30.8
9606.ENSP00000429900	30.8
9606.ENSP00000281182	30.8
9606.ENSP00000409952	30.7
9606.ENSP00000354718	30.7
9606.ENSP00000258874	30.7
9606.ENSP00000229922	30.7
9606.ENSP00000338607	30.6
9606.ENSP00000415536	30.6
9606.ENSP00000221466	30.6
9606.ENSP00000375777	30.6
9606.ENSP00000406162	30.6
9606.ENSP00000452746	30.5
9606.ENSP00000388566	30.5
9606.ENSP00000405575	30.5
9606.ENSP00000474823	30.5
9606.ENSP00000309175	30.5
9606.ENSP00000302037	30.4
9606.ENSP00000253457	30.4
9606.ENSP00000379256	30.4
9606.ENSP00000332511	30.4
9606.ENSP00000338034	30.3
9606.ENSP00000365817	30.3
9606.ENSP00000352738	30.3
9606.ENSP00000361087	30.3
9606.ENSP00000367721	30.2
9606.ENSP00000273783	30.2
9606.ENSP00000481495	30.2
9606.ENSP00000233099	30.2
9606.ENSP00000444986	30.2
9606.ENSP00000238651	30.1
9606.ENSP00000350698	30.1
9606.ENSP00000368612	30.1
9606.ENSP00000353098	30.1
9606.ENSP00000312311	30.1
9606.ENSP00000330488	30.0
9606.ENSP00000315644	30.0
9606.ENSP00000240055	30.0
9606.ENSP00000408429	30.0
9606.ENSP00000338171	29.9
9606.ENSP00000299166	29.9
9606.ENSP00000354920	29.8
9606.ENSP00000346671	29.8
9606.ENSP00000156471	29.8
9606.ENSP00000326227	29.8
9606.ENSP00000420127	29.8
9606.ENSP00000308717	29.8
9606.ENSP00000420195	29.8
9606.ENSP00000359890	29.8
9606.ENSP00000380159	29.8
9606.ENSP00000373979	29.7
9606.ENSP00000264690	29.7
9606.ENSP00000349596	29.7
9606.ENSP00000370150	29.7
9606.ENSP00000357748	29.6
9606.ENSP00000478474	29.6
9606.ENSP00000431445	29.6
9606.ENSP00000352995	29.6
9606.ENSP00000348380	29.5
9606.ENSP00000297591	29.5
9606.ENSP00000257904	29.5
9606.ENSP00000366434	29.5
9606.ENSP00000320508	29.4
9606.ENSP00000401980	29.4
9606.ENSP00000242784	29.4
9606.ENSP00000257910	29.4
9606.ENSP00000434024	29.4
9606.ENSP00000359531	29.3
9606.ENSP00000358062	29.3
9606.ENSP00000273375	29.3
9606.ENSP00000243298	29.3
9606.ENSP00000458986	29.3
9606.ENSP00000387471	29.3
9606.ENSP00000430269	29.2
9606.ENSP00000448182	29.2
9606.ENSP00000313953	29.1
9606.ENSP00000360252	29.1
9606.ENSP00000318066	29.1
9606.ENSP00000274764	29.1
9606.ENSP00000465099	29.1
9606.ENSP00000313504	29.0
9606.ENSP00000360141	29.0
9606.ENSP00000317891	29.0
9606.ENSP00000307292	29.0
9606.ENSP00000262942	29.0
9606.ENSP00000230449	29.0
9606.ENSP00000364858	28.9
9606.ENSP00000409171	28.9
9606.ENSP00000302728	28.8
9606.ENSP00000238379	28.8
9606.ENSP00000363516	28.7
9606.ENSP00000311224	28.7
9606.ENSP00000364140	28.7
9606.ENSP00000483408	28.7
9606.ENSP00000388638	28.7
9606.ENSP00000437073	28.6
9606.ENSP00000362409	28.6
9606.ENSP00000437940	28.6
9606.ENSP00000236040	28.5
9606.ENSP00000466897	28.5
9606.ENSP00000302393	28.5
9606.ENSP00000297135	28.5
9606.ENSP00000262215	28.4
9606.ENSP00000389277	28.4
9606.ENSP00000344577	28.4
9606.ENSP00000399457	28.4
9606.ENSP00000438040	28.4
9606.ENSP00000386665	28.4
9606.ENSP00000333946	28.3
9606.ENSP00000350266	28.3
9606.ENSP00000444433	28.3
9606.ENSP00000253099	28.3
9606.ENSP00000386722	28.3
9606.ENSP00000354543	28.3
9606.ENSP00000254508	28.2
9606.ENSP00000253110	28.2
9606.ENSP00000221543	28.1
9606.ENSP00000308546	28.1
9606.ENSP00000302160	28.1
9606.ENSP00000365625	28.1
9606.ENSP00000349291	28.0
9606.ENSP00000370748	28.0
9606.ENSP00000351811	28.0
9606.ENSP00000362208	28.0
9606.ENSP00000278616	28.0
9606.ENSP00000404923	28.0
9606.ENSP00000361502	28.0
9606.ENSP00000363787	27.9
9606.ENSP00000263955	27.9
9606.ENSP00000340944	27.9
9606.ENSP00000200135	27.9
9606.ENSP00000236273	27.8
9606.ENSP00000404873	27.8
9606.ENSP00000245121	27.8
9606.ENSP00000315112	27.8
9606.ENSP00000262865	27.7
9606.ENSP00000227868	27.7
9606.ENSP00000258383	27.7
9606.ENSP00000338191	27.7
9606.ENSP00000332444	27.7
9606.ENSP00000258381	27.7
9606.ENSP00000348168	27.6
9606.ENSP00000290216	27.6
9606.ENSP00000443246	27.6
9606.ENSP00000319412	27.6
9606.ENSP00000346725	27.6
9606.ENSP00000365777	27.6
9606.ENSP00000261439	27.6
9606.ENSP00000339933	27.5
9606.ENSP00000483345	27.5
9606.ENSP00000389745	27.5
9606.ENSP00000434442	27.5
9606.ENSP00000315379	27.5
9606.ENSP00000403701	27.5
9606.ENSP00000343190	27.4
9606.ENSP00000466967	27.4
9606.ENSP00000263239	27.4
9606.ENSP00000267082	27.4
9606.ENSP00000357836	27.4
9606.ENSP00000306888	27.3
9606.ENSP00000357448	27.2
9606.ENSP00000328720	27.2
9606.ENSP00000300574	27.2
9606.ENSP00000006658	27.2
9606.ENSP00000404375	27.2
9606.ENSP00000265351	27.2
9606.ENSP00000355050	27.2
9606.ENSP00000479964	27.1
9606.ENSP00000299886	27.1
9606.ENSP00000336752	27.1
9606.ENSP00000258648	27.1
9606.ENSP00000331310	27.0
9606.ENSP00000346120	27.0
9606.ENSP00000347416	27.0
9606.ENSP00000425107	27.0
9606.ENSP00000284202	26.9
9606.ENSP00000475924	26.9
9606.ENSP00000334100	26.9
9606.ENSP00000279281	26.9
9606.ENSP00000274963	26.8
9606.ENSP00000276201	26.8
9606.ENSP00000263694	26.8
9606.ENSP00000362994	26.8
9606.ENSP00000324806	26.8
9606.ENSP00000319992	26.7
9606.ENSP00000359364	26.7
9606.ENSP00000214869	26.7
9606.ENSP00000381140	26.6
9606.ENSP00000461388	26.6
9606.ENSP00000325377	26.6
9606.ENSP00000374529	26.6
9606.ENSP00000476252	26.6
9606.ENSP00000371475	26.6
9606.ENSP00000381823	26.5
9606.ENSP00000304891	26.4
9606.ENSP00000358022	26.4
9606.ENSP00000297440	26.4
9606.ENSP00000457411	26.4
9606.ENSP00000360497	26.4
9606.ENSP00000484525	26.4
9606.ENSP00000308236	26.3
9606.ENSP00000413606	26.3
9606.ENSP00000262187	26.3
9606.ENSP00000392043	26.3
9606.ENSP00000435188	26.2
9606.ENSP00000386280	26.1
9606.ENSP00000355587	26.1
9606.ENSP00000348216	26.1
9606.ENSP00000335371	26.1
9606.ENSP00000379845	26.1
9606.ENSP00000291574	26.0
9606.ENSP00000265174	26.0
9606.ENSP00000361486	25.9
9606.ENSP00000253861	25.9
9606.ENSP00000358072	25.9
9606.ENSP00000358695	25.9
9606.ENSP00000254521	25.8
9606.ENSP00000281187	25.8
9606.ENSP00000259873	25.8
9606.ENSP00000419270	25.8
9606.ENSP00000312143	25.8
9606.ENSP00000335247	25.7
9606.ENSP00000417963	25.7
9606.ENSP00000338728	25.7
9606.ENSP00000417901	25.7
9606.ENSP00000313921	25.7
9606.ENSP00000361765	25.7
9606.ENSP00000387784	25.6
9606.ENSP00000385787	25.6
9606.ENSP00000263826	25.6
9606.ENSP00000357129	25.6
9606.ENSP00000377027	25.6
9606.ENSP00000233121	25.6
9606.ENSP00000357484	25.5
9606.ENSP00000398890	25.5
9606.ENSP00000377504	25.5
9606.ENSP00000418397	25.4
9606.ENSP00000412178	25.4
9606.ENSP00000085068	25.4
9606.ENSP00000478490	25.3
9606.ENSP00000259727	25.3
9606.ENSP00000247665	25.3
9606.ENSP00000307280	25.3
9606.ENSP00000204566	25.3
9606.ENSP00000381282	25.3
9606.ENSP00000359098	25.3
9606.ENSP00000222286	25.2
9606.ENSP00000440704	25.2
9606.ENSP00000355237	25.2
9606.ENSP00000378704	25.2
9606.ENSP00000245838	25.2
9606.ENSP00000359025	25.2
9606.ENSP00000418287	25.1
9606.ENSP00000261600	25.1
9606.ENSP00000398882	25.1
9606.ENSP00000440982	25.1
9606.ENSP00000399518	25.1
9606.ENSP00000482826	25.1
9606.ENSP00000337053	25.1
9606.ENSP00000387536	25.1
9606.ENSP00000364639	25.0
9606.ENSP00000357360	25.0
9606.ENSP00000382269	25.0
9606.ENSP00000251143	25.0
9606.ENSP00000296137	25.0
9606.ENSP00000377783	24.9
9606.ENSP00000223129	24.9
9606.ENSP00000369677	24.9
9606.ENSP00000040738	24.9
9606.ENSP00000326305	24.9
9606.ENSP00000357000	24.9
9606.ENSP00000453129	24.9
9606.ENSP00000223293	24.9
9606.ENSP00000427123	24.9
9606.ENSP00000256443	24.8
9606.ENSP00000440185	24.8
9606.ENSP00000412724	24.7
9606.ENSP00000329127	24.7
9606.ENSP00000437783	24.7
9606.ENSP00000389814	24.7
9606.ENSP00000357644	24.7
9606.ENSP00000322373	24.6
9606.ENSP00000338562	24.6
9606.ENSP00000360871	24.6
9606.ENSP00000440765	24.6
9606.ENSP00000399421	24.6
9606.ENSP00000361845	24.6
9606.ENSP00000306548	24.6
9606.ENSP00000337513	24.6
9606.ENSP00000312618	24.5
9606.ENSP00000363553	24.5
9606.ENSP00000399982	24.5
9606.ENSP00000353590	24.5
9606.ENSP00000480140	24.5
9606.ENSP00000287706	24.5
9606.ENSP00000328287	24.4
9606.ENSP00000264515	24.4
9606.ENSP00000358159	24.4
9606.ENSP00000355013	24.3
9606.ENSP00000333779	24.3
9606.ENSP00000339109	24.3
9606.ENSP00000420315	24.3
9606.ENSP00000248958	24.3
9606.ENSP00000264059	24.3
9606.ENSP00000316114	24.2
9606.ENSP00000264193	24.2
9606.ENSP00000331983	24.2
9606.ENSP00000265421	24.2
9606.ENSP00000397942	24.2
9606.ENSP00000288087	24.2
9606.ENSP00000254630	24.2
9606.ENSP00000171887	24.1
9606.ENSP00000446271	24.1
9606.ENSP00000363205	24.1
9606.ENSP00000368970	24.1
9606.ENSP00000334308	24.1
9606.ENSP00000262940	24.1
9606.ENSP00000446874	24.1
9606.ENSP00000388552	24.1
9606.ENSP00000380489	24.0
9606.ENSP00000390475	24.0
9606.ENSP00000230538	24.0
9606.ENSP00000276585	24.0
9606.ENSP00000315569	24.0
9606.ENSP00000480722	24.0
9606.ENSP00000336888	24.0
9606.ENSP00000380479	24.0
9606.ENSP00000377668	24.0
9606.ENSP00000345968	24.0
9606.ENSP00000352401	24.0
9606.ENSP00000342502	24.0
9606.ENSP00000339826	23.9
9606.ENSP00000471896	23.9
9606.ENSP00000222990	23.9
9606.ENSP00000296411	23.9
9606.ENSP00000263228	23.9
9606.ENSP00000264689	23.9
9606.ENSP00000237822	23.8
9606.ENSP00000450731	23.8
9606.ENSP00000415769	23.8
9606.ENSP00000367309	23.8
9606.ENSP00000363899	23.7
9606.ENSP00000321546	23.7
9606.ENSP00000328773	23.6
9606.ENSP00000228506	23.6
9606.ENSP00000369500	23.6
9606.ENSP00000413156	23.6
9606.ENSP00000389445	23.6
9606.ENSP00000381412	23.6
9606.ENSP00000403645	23.6
9606.ENSP00000260247	23.5
9606.ENSP00000470262	23.5
9606.ENSP00000322937	23.5
9606.ENSP00000233557	23.5
9606.ENSP00000455643	23.5
9606.ENSP00000264010	23.4
9606.ENSP00000408295	23.4
9606.ENSP00000225927	23.4
9606.ENSP00000216487	23.4
9606.ENSP00000267257	23.3
9606.ENSP00000228928	23.3
9606.ENSP00000249299	23.3
9606.ENSP00000216297	23.3
9606.ENSP00000416293	23.3
9606.ENSP00000357051	23.3
9606.ENSP00000412927	23.3
9606.ENSP00000386538	23.3
9606.ENSP00000220853	23.2
9606.ENSP00000420168	23.2
9606.ENSP00000325562	23.2
9606.ENSP00000326817	23.1
9606.ENSP00000307513	23.1
9606.ENSP00000374399	23.1
9606.ENSP00000376899	23.1
9606.ENSP00000271064	23.1
9606.ENSP00000465213	23.1
9606.ENSP00000344115	23.0
9606.ENSP00000342262	23.0
9606.ENSP00000321691	23.0
9606.ENSP00000361522	23.0
9606.ENSP00000301242	23.0
9606.ENSP00000285381	23.0
9606.ENSP00000414982	22.9
9606.ENSP00000336831	22.9
9606.ENSP00000412324	22.9
9606.ENSP00000267622	22.9
9606.ENSP00000476767	22.9
9606.ENSP00000264255	22.8
9606.ENSP00000323635	22.8
9606.ENSP00000376134	22.8
9606.ENSP00000328923	22.8
9606.ENSP00000303575	22.8
9606.ENSP00000378483	22.8
9606.ENSP00000335636	22.7
9606.ENSP00000301396	22.7
9606.ENSP00000405926	22.7
9606.ENSP00000444136	22.7
9606.ENSP00000443495	22.7
9606.ENSP00000416515	22.7
9606.ENSP00000261965	22.7
9606.ENSP00000261799	22.6
9606.ENSP00000355077	22.6
9606.ENSP00000369217	22.6
9606.ENSP00000369899	22.5
9606.ENSP00000322450	22.5
9606.ENSP00000346437	22.5
9606.ENSP00000326531	22.5
9606.ENSP00000366237	22.5
9606.ENSP00000351631	22.4
9606.ENSP00000270176	22.4
9606.ENSP00000345917	22.4
9606.ENSP00000361083	22.4
9606.ENSP00000417291	22.4
9606.ENSP00000363832	22.3
9606.ENSP00000361219	22.3
9606.ENSP00000478320	22.3
9606.ENSP00000272638	22.3
9606.ENSP00000364902	22.3
9606.ENSP00000296046	22.2
9606.ENSP00000217244	22.2
9606.ENSP00000414624	22.2
9606.ENSP00000270502	22.1
9606.ENSP00000366939	22.1
9606.ENSP00000255882	22.1
9606.ENSP00000280756	22.1
9606.ENSP00000263549	22.0
9606.ENSP00000260643	22.0
9606.ENSP00000317578	22.0
9606.ENSP00000364486	22.0
9606.ENSP00000262850	21.9
9606.ENSP00000254810	21.9
9606.ENSP00000333277	21.9
9606.ENSP00000352252	21.9
9606.ENSP00000355657	21.9
9606.ENSP00000355778	21.9
9606.ENSP00000358154	21.9
9606.ENSP00000358160	21.9
9606.ENSP00000366999	21.9
9606.ENSP00000385479	21.9
9606.ENSP00000480826	21.9
9606.ENSP00000482271	21.9
9606.ENSP00000483283	21.9
9606.ENSP00000484095	21.9
9606.ENSP00000484638	21.9
9606.ENSP00000484658	21.9
9606.ENSP00000484841	21.9
9606.ENSP00000338030	21.9
9606.ENSP00000242465	21.9
9606.ENSP00000233154	21.9
9606.ENSP00000228136	21.9
9606.ENSP00000360891	21.8
9606.ENSP00000280571	21.8
9606.ENSP00000271688	21.8
9606.ENSP00000396628	21.8
9606.ENSP00000377225	21.7
9606.ENSP00000261745	21.7
9606.ENSP00000341082	21.7
9606.ENSP00000358312	21.7
9606.ENSP00000387641	21.7
9606.ENSP00000310448	21.7
9606.ENSP00000355231	21.7
9606.ENSP00000290776	21.6
9606.ENSP00000349446	21.6
9606.ENSP00000438085	21.6
9606.ENSP00000347184	21.6
9606.ENSP00000226279	21.6
9606.ENSP00000433071	21.5
9606.ENSP00000259467	21.4
9606.ENSP00000263985	21.4
9606.ENSP00000379098	21.4
9606.ENSP00000203001	21.4
9606.ENSP00000229395	21.4
9606.ENSP00000315775	21.4
9606.ENSP00000452479	21.4
9606.ENSP00000289382	21.3
9606.ENSP00000349594	21.3
9606.ENSP00000270066	21.3
9606.ENSP00000345774	21.3
9606.ENSP00000385083	21.2
9606.ENSP00000216044	21.2
9606.ENSP00000444029	21.2
9606.ENSP00000259808	21.2
9606.ENSP00000250378	21.2
9606.ENSP00000358854	21.1
9606.ENSP00000262094	21.1
9606.ENSP00000382341	21.1
9606.ENSP00000251413	21.1
9606.ENSP00000354061	21.0
9606.ENSP00000355086	21.0
9606.ENSP00000364568	21.0
9606.ENSP00000359073	21.0
9606.ENSP00000290401	21.0
9606.ENSP00000362361	21.0
9606.ENSP00000394560	21.0
9606.ENSP00000292363	21.0
9606.ENSP00000292385	20.9
9606.ENSP00000229595	20.9
9606.ENSP00000271620	20.9
9606.ENSP00000311360	20.9
9606.ENSP00000401277	20.8
9606.ENSP00000309432	20.8
9606.ENSP00000319464	20.8
9606.ENSP00000298223	20.8
9606.ENSP00000216286	20.7
9606.ENSP00000378563	20.7
9606.ENSP00000476672	20.7
9606.ENSP00000013070	20.7
9606.ENSP00000468956	20.7
9606.ENSP00000395196	20.6
9606.ENSP00000247843	20.6
9606.ENSP00000220496	20.6
9606.ENSP00000383044	20.6
9606.ENSP00000356436	20.6
9606.ENSP00000353575	20.6
9606.ENSP00000219022	20.5
9606.ENSP00000441000	20.5
9606.ENSP00000254325	20.5
9606.ENSP00000343701	20.5
9606.ENSP00000339720	20.5
9606.ENSP00000298198	20.5
9606.ENSP00000303584	20.5
9606.ENSP00000334051	20.4
9606.ENSP00000342538	20.4
9606.ENSP00000437041	20.4
9606.ENSP00000377617	20.4
9606.ENSP00000400870	20.3
9606.ENSP00000334061	20.3
9606.ENSP00000417517	20.3
9606.ENSP00000319726	20.3
9606.ENSP00000369599	20.2
9606.ENSP00000378307	20.2
9606.ENSP00000358482	20.2
9606.ENSP00000323858	20.2
9606.ENSP00000379330	20.1
9606.ENSP00000353731	20.1
9606.ENSP00000365019	20.1
9606.ENSP00000362244	20.1
9606.ENSP00000349595	20.0
9606.ENSP00000248450	20.0
9606.ENSP00000393541	20.0
9606.ENSP00000379721	20.0
9606.ENSP00000320485	20.0
9606.ENSP00000478289	19.9
9606.ENSP00000350333	19.9
9606.ENSP00000376753	19.9
9606.ENSP00000407552	19.8
9606.ENSP00000354612	19.8
9606.ENSP00000347665	19.8
9606.ENSP00000270233	19.8
9606.ENSP00000301671	19.8
9606.ENSP00000478458	19.7
9606.ENSP00000392025	19.7
9606.ENSP00000302913	19.7
9606.ENSP00000417354	19.7
9606.ENSP00000329097	19.7
9606.ENSP00000473383	19.7
9606.ENSP00000250101	19.6
9606.ENSP00000369682	19.6
9606.ENSP00000432523	19.6
9606.ENSP00000359665	19.6
9606.ENSP00000232461	19.6
9606.ENSP00000356903	19.6
9606.ENSP00000484855	19.6
9606.ENSP00000251337	19.6
9606.ENSP00000326247	19.5
9606.ENSP00000323288	19.5
9606.ENSP00000369784	19.5
9606.ENSP00000349305	19.5
9606.ENSP00000292211	19.5
9606.ENSP00000251588	19.4
9606.ENSP00000357131	19.4
9606.ENSP00000354458	19.4
9606.ENSP00000360985	19.4
9606.ENSP00000482957	19.4
9606.ENSP00000273541	19.4
9606.ENSP00000358541	19.4
9606.ENSP00000382021	19.3
9606.ENSP00000221922	19.3
9606.ENSP00000419378	19.3
9606.ENSP00000350719	19.3
9606.ENSP00000343023	19.2
9606.ENSP00000420306	19.2
9606.ENSP00000305071	19.2
9606.ENSP00000265371	19.2
9606.ENSP00000265709	19.2
9606.ENSP00000362287	19.2
9606.ENSP00000439170	19.1
9606.ENSP00000360569	19.1
9606.ENSP00000300030	19.1
9606.ENSP00000265598	19.1
9606.ENSP00000371362	19.1
9606.ENSP00000318641	19.1
9606.ENSP00000349727	19.0
9606.ENSP00000292035	19.0
9606.ENSP00000479667	19.0
9606.ENSP00000246024	19.0
9606.ENSP00000216277	19.0
9606.ENSP00000363836	19.0
9606.ENSP00000263563	19.0
9606.ENSP00000411012	19.0
9606.ENSP00000326879	19.0
9606.ENSP00000382004	19.0
9606.ENSP00000412457	19.0
9606.ENSP00000370419	18.9
9606.ENSP00000385749	18.9
9606.ENSP00000411471	18.9
9606.ENSP00000361263	18.9
9606.ENSP00000262430	18.9
9606.ENSP00000354730	18.9
9606.ENSP00000252996	18.8
9606.ENSP00000285420	18.8
9606.ENSP00000349486	18.8
9606.ENSP00000381102	18.7
9606.ENSP00000368752	18.7
9606.ENSP00000345395	18.6
9606.ENSP00000331748	18.6
9606.ENSP00000245323	18.6
9606.ENSP00000373808	18.6
9606.ENSP00000371155	18.6
9606.ENSP00000299736	18.6
9606.ENSP00000365081	18.6
9606.ENSP00000363988	18.5
9606.ENSP00000330101	18.5
9606.ENSP00000387185	18.5
9606.ENSP00000381339	18.5
