string_external_id,abundance
10090.ENSMUSP00000038839,90
10090.ENSMUSP00000036384,89.6
10090.ENSMUSP00000042565,89.5
10090.ENSMUSP00000018122,89.5
10090.ENSMUSP00000099477,89.5
10090.ENSMUSP00000005406,89.3
10090.ENSMUSP00000090633,89.2
10090.ENSMUSP00000035884,89.2
10090.ENSMUSP00000052146,89.1
10090.ENSMUSP00000075107,88.8
10090.ENSMUSP00000130696,88.7
10090.ENSMUSP00000064280,88.6
10090.ENSMUSP00000111032,88.3
10090.ENSMUSP00000001950,88.3
10090.ENSMUSP00000043123,88.1
10090.ENSMUSP00000033809,87.8
10090.ENSMUSP00000002064,87.8
10090.ENSMUSP00000139065,87.7
10090.ENSMUSP00000034189,87.4
10090.ENSMUSP00000031841,87.3
10090.ENSMUSP00000109915,87.2
10090.ENSMUSP00000038335,87
10090.ENSMUSP00000020002,87
10090.ENSMUSP00000106180,86.9
10090.ENSMUSP00000078670,86.9
10090.ENSMUSP00000022060,86.8
10090.ENSMUSP00000063325,86.8
10090.ENSMUSP00000006703,86.8
10090.ENSMUSP00000060054,86.7
10090.ENSMUSP00000020886,86.5
10090.ENSMUSP00000110748,86.2
10090.ENSMUSP00000085913,86.2
10090.ENSMUSP00000128331,86.1
10090.ENSMUSP00000075242,86.1
10090.ENSMUSP00000106968,86
10090.ENSMUSP00000061474,86
10090.ENSMUSP00000097599,85.9
10090.ENSMUSP00000027802,85.8
10090.ENSMUSP00000039580,85.8
10090.ENSMUSP00000022197,85.8
10090.ENSMUSP00000095285,85.2
10090.ENSMUSP00000104938,85.2
10090.ENSMUSP00000118478,85
10090.ENSMUSP00000113778,85
10090.ENSMUSP00000023117,84.8
10090.ENSMUSP00000044554,84.8
10090.ENSMUSP00000029131,84.7
10090.ENSMUSP00000127566,84.5
10090.ENSMUSP00000041839,84.4
10090.ENSMUSP00000004327,84.1
10090.ENSMUSP00000034311,84
10090.ENSMUSP00000004136,83.9
10090.ENSMUSP00000094863,83.9
10090.ENSMUSP00000090844,83.7
10090.ENSMUSP00000138250,83.5
10090.ENSMUSP00000005164,83.5
10090.ENSMUSP00000021940,83.3
10090.ENSMUSP00000113319,83.3
10090.ENSMUSP00000113587,83.2
10090.ENSMUSP00000051092,83.1
10090.ENSMUSP00000021514,83.1
10090.ENSMUSP00000035155,83.1
10090.ENSMUSP00000126828,83.1
10090.ENSMUSP00000101003,82.9
10090.ENSMUSP00000053540,82.9
10090.ENSMUSP00000126849,82.8
10090.ENSMUSP00000082822,82.8
10090.ENSMUSP00000123088,82.5
10090.ENSMUSP00000118491,82.5
10090.ENSMUSP00000023790,82.5
10090.ENSMUSP00000139261,82.4
10090.ENSMUSP00000102009,82.4
10090.ENSMUSP00000091943,82.3
10090.ENSMUSP00000021018,82.2
10090.ENSMUSP00000018803,82.2
10090.ENSMUSP00000023071,81.9
10090.ENSMUSP00000029214,81.8
10090.ENSMUSP00000015712,81.7
10090.ENSMUSP00000121309,81.6
10090.ENSMUSP00000118221,81.5
10090.ENSMUSP00000088723,81.3
10090.ENSMUSP00000068610,81.2
10090.ENSMUSP00000031897,81.2
10090.ENSMUSP00000025862,81.1
10090.ENSMUSP00000106278,80.9
10090.ENSMUSP00000069081,80.9
10090.ENSMUSP00000100564,80.9
10090.ENSMUSP00000003501,80.8
10090.ENSMUSP00000071589,80.8
10090.ENSMUSP00000032899,80.6
10090.ENSMUSP00000033547,80.6
10090.ENSMUSP00000001148,80.4
10090.ENSMUSP00000092849,80.3
10090.ENSMUSP00000030432,80.1
10090.ENSMUSP00000036246,80
10090.ENSMUSP00000045807,80
10090.ENSMUSP00000059419,80
10090.ENSMUSP00000090130,79.8
10090.ENSMUSP00000021438,79.7
10090.ENSMUSP00000110417,79.4
10090.ENSMUSP00000016901,79.3
10090.ENSMUSP00000007800,79.3
10090.ENSMUSP00000049303,79.1
10090.ENSMUSP00000132945,79.1
10090.ENSMUSP00000023867,79
10090.ENSMUSP00000077913,78.7
10090.ENSMUSP00000021834,78.7
10090.ENSMUSP00000061167,78.6
10090.ENSMUSP00000112007,78.6
10090.ENSMUSP00000030742,78.4
10090.ENSMUSP00000041872,78.1
10090.ENSMUSP00000064129,77.8
10090.ENSMUSP00000056604,77.8
10090.ENSMUSP00000039243,77.7
10090.ENSMUSP00000024047,77.7
10090.ENSMUSP00000125880,77.6
10090.ENSMUSP00000032888,77.3
10090.ENSMUSP00000030660,77
10090.ENSMUSP00000048222,76.9
10090.ENSMUSP00000109237,76.8
10090.ENSMUSP00000129828,76.6
10090.ENSMUSP00000036065,76.4
10090.ENSMUSP00000030018,76.4
10090.ENSMUSP00000092746,76.3
10090.ENSMUSP00000120387,76.2
10090.ENSMUSP00000131553,76.1
10090.ENSMUSP00000031766,76.1
10090.ENSMUSP00000033241,76.1
10090.ENSMUSP00000083652,76
10090.ENSMUSP00000092242,75.9
10090.ENSMUSP00000037210,75.9
10090.ENSMUSP00000078682,75.8
10090.ENSMUSP00000020930,75.7
10090.ENSMUSP00000046311,75.6
10090.ENSMUSP00000081000,75.5
10090.ENSMUSP00000098405,75.1
10090.ENSMUSP00000032961,75.1
10090.ENSMUSP00000064801,75.1
10090.ENSMUSP00000079379,75
10090.ENSMUSP00000090089,74.9
10090.ENSMUSP00000139881,74.8
10090.ENSMUSP00000106489,74.8
10090.ENSMUSP00000042070,74.6
10090.ENSMUSP00000030128,74.6
10090.ENSMUSP00000025408,74.5
10090.ENSMUSP00000011492,74.2
10090.ENSMUSP00000073171,74.2
10090.ENSMUSP00000064536,74.2
10090.ENSMUSP00000099422,74.1
10090.ENSMUSP00000029850,74
10090.ENSMUSP00000034879,74
10090.ENSMUSP00000033783,73.8
10090.ENSMUSP00000121940,73.7
10090.ENSMUSP00000126825,73.7
10090.ENSMUSP00000006952,73.7
10090.ENSMUSP00000038958,73.6
10090.ENSMUSP00000040877,73.6
10090.ENSMUSP00000020537,73.6
10090.ENSMUSP00000099939,73.6
10090.ENSMUSP00000129157,73.6
10090.ENSMUSP00000056785,73.5
10090.ENSMUSP00000031840,73.4
10090.ENSMUSP00000112897,73.4
10090.ENSMUSP00000021428,73.4
10090.ENSMUSP00000047397,73.3
10090.ENSMUSP00000111560,73.1
10090.ENSMUSP00000029386,72.9
10090.ENSMUSP00000044342,72.7
10090.ENSMUSP00000034470,72.6
10090.ENSMUSP00000014990,72.6
10090.ENSMUSP00000023684,72.5
10090.ENSMUSP00000101002,72.2
10090.ENSMUSP00000021930,72.1
10090.ENSMUSP00000109257,72
10090.ENSMUSP00000108987,72
10090.ENSMUSP00000140515,72
10090.ENSMUSP00000136275,72
10090.ENSMUSP00000013970,71.9
10090.ENSMUSP00000031447,71.9
10090.ENSMUSP00000063976,71.6
10090.ENSMUSP00000019616,71.6
10090.ENSMUSP00000000049,71.6
10090.ENSMUSP00000127903,71.4
10090.ENSMUSP00000052905,71.4
10090.ENSMUSP00000099989,71.2
10090.ENSMUSP00000130738,71.2
10090.ENSMUSP00000031229,71.1
10090.ENSMUSP00000132780,71.1
10090.ENSMUSP00000031613,71.1
10090.ENSMUSP00000095025,70.9
10090.ENSMUSP00000097777,70.9
10090.ENSMUSP00000044361,70.8
10090.ENSMUSP00000019638,70.8
10090.ENSMUSP00000097738,70.7
10090.ENSMUSP00000041380,70.7
10090.ENSMUSP00000024958,70.7
10090.ENSMUSP00000081572,70.7
10090.ENSMUSP00000042088,70.6
10090.ENSMUSP00000098053,70.6
10090.ENSMUSP00000109215,70.5
10090.ENSMUSP00000025979,70.5
10090.ENSMUSP00000112715,70.4
10090.ENSMUSP00000070596,70.4
10090.ENSMUSP00000102926,70.4
10090.ENSMUSP00000126334,70.3
10090.ENSMUSP00000021314,70.3
10090.ENSMUSP00000017604,70.3
10090.ENSMUSP00000131648,70.3
10090.ENSMUSP00000037268,70.2
10090.ENSMUSP00000041370,70.1
10090.ENSMUSP00000125590,69.9
10090.ENSMUSP00000020939,69.9
10090.ENSMUSP00000024486,69.8
10090.ENSMUSP00000134825,69.8
10090.ENSMUSP00000089948,69.6
10090.ENSMUSP00000034392,69.6
10090.ENSMUSP00000030903,69.6
10090.ENSMUSP00000123798,69.1
10090.ENSMUSP00000106315,69
10090.ENSMUSP00000099617,68.9
10090.ENSMUSP00000034740,68.7
10090.ENSMUSP00000038559,68.7
10090.ENSMUSP00000129704,68.6
10090.ENSMUSP00000027626,68.6
10090.ENSMUSP00000034983,68.6
10090.ENSMUSP00000132241,68.5
10090.ENSMUSP00000025503,68.5
10090.ENSMUSP00000000939,68.5
10090.ENSMUSP00000024802,68.5
10090.ENSMUSP00000041152,68.3
10090.ENSMUSP00000033761,68.2
10090.ENSMUSP00000047712,68.2
10090.ENSMUSP00000101940,68.2
10090.ENSMUSP00000108485,68
10090.ENSMUSP00000070438,68
10090.ENSMUSP00000006912,67.9
10090.ENSMUSP00000047119,67.8
10090.ENSMUSP00000041282,67.8
10090.ENSMUSP00000032856,67.6
10090.ENSMUSP00000082844,67.6
10090.ENSMUSP00000124520,67.5
10090.ENSMUSP00000042271,67.5
10090.ENSMUSP00000040596,67.4
10090.ENSMUSP00000029815,67.2
10090.ENSMUSP00000037131,67.2
10090.ENSMUSP00000026324,66.8
10090.ENSMUSP00000071720,66.6
10090.ENSMUSP00000027373,66.6
10090.ENSMUSP00000080997,66.5
10090.ENSMUSP00000125341,66.4
10090.ENSMUSP00000023714,66.3
10090.ENSMUSP00000084507,66.3
10090.ENSMUSP00000003622,66.2
10090.ENSMUSP00000032992,66.2
10090.ENSMUSP00000003183,66.1
10090.ENSMUSP00000100805,66.1
10090.ENSMUSP00000132450,66
10090.ENSMUSP00000033131,66
10090.ENSMUSP00000002029,66
10090.ENSMUSP00000037446,65.9
10090.ENSMUSP00000018466,65.8
10090.ENSMUSP00000127966,65.8
10090.ENSMUSP00000025045,65.7
10090.ENSMUSP00000082125,65.7
10090.ENSMUSP00000124376,65.6
10090.ENSMUSP00000075619,65.6
10090.ENSMUSP00000079553,65.5
10090.ENSMUSP00000092888,65.5
10090.ENSMUSP00000031377,65.4
10090.ENSMUSP00000084454,65.4
10090.ENSMUSP00000043580,65.4
10090.ENSMUSP00000005841,65.3
10090.ENSMUSP00000031227,65.2
10090.ENSMUSP00000021574,65.1
10090.ENSMUSP00000026387,65
10090.ENSMUSP00000032326,65
10090.ENSMUSP00000035033,64.9
10090.ENSMUSP00000025439,64.7
10090.ENSMUSP00000130532,64.7
10090.ENSMUSP00000069752,64.7
10090.ENSMUSP00000072386,64.7
10090.ENSMUSP00000076564,64.7
10090.ENSMUSP00000012028,64.6
10090.ENSMUSP00000125415,64.5
10090.ENSMUSP00000136717,64.5
10090.ENSMUSP00000051248,64.2
10090.ENSMUSP00000028592,63.9
10090.ENSMUSP00000079495,63.9
10090.ENSMUSP00000051657,63.9
10090.ENSMUSP00000048457,63.9
10090.ENSMUSP00000005487,63.8
10090.ENSMUSP00000023043,63.6
10090.ENSMUSP00000112320,63.6
10090.ENSMUSP00000030412,63.6
10090.ENSMUSP00000053384,63.6
10090.ENSMUSP00000005830,63.5
10090.ENSMUSP00000072008,63.3
10090.ENSMUSP00000028617,63.3
10090.ENSMUSP00000128329,63.3
10090.ENSMUSP00000110583,63.3
10090.ENSMUSP00000029446,63.2
10090.ENSMUSP00000058811,63.2
10090.ENSMUSP00000000769,63.1
10090.ENSMUSP00000095081,63.1
10090.ENSMUSP00000081233,63.1
10090.ENSMUSP00000034000,63
10090.ENSMUSP00000071163,63
10090.ENSMUSP00000071818,63
10090.ENSMUSP00000024860,62.9
10090.ENSMUSP00000136358,62.9
10090.ENSMUSP00000063511,62.8
10090.ENSMUSP00000040840,62.6
10090.ENSMUSP00000066325,62.3
10090.ENSMUSP00000022345,62.2
10090.ENSMUSP00000036881,62
10090.ENSMUSP00000112213,62
10090.ENSMUSP00000136886,62
10090.ENSMUSP00000025419,62
10090.ENSMUSP00000023788,61.9
10090.ENSMUSP00000029955,61.9
10090.ENSMUSP00000017188,61.9
10090.ENSMUSP00000031249,61.7
10090.ENSMUSP00000028282,61.7
10090.ENSMUSP00000079341,61.6
10090.ENSMUSP00000032065,61.4
10090.ENSMUSP00000012627,61.4
10090.ENSMUSP00000032307,61.3
10090.ENSMUSP00000030698,61.3
10090.ENSMUSP00000070751,61
10090.ENSMUSP00000072649,61
10090.ENSMUSP00000032168,61
10090.ENSMUSP00000104883,61
10090.ENSMUSP00000133154,61
10090.ENSMUSP00000008966,60.9
10090.ENSMUSP00000030192,60.9
10090.ENSMUSP00000100655,60.9
10090.ENSMUSP00000102814,60.8
10090.ENSMUSP00000071496,60.5
10090.ENSMUSP00000109235,60.3
10090.ENSMUSP00000086987,60.2
10090.ENSMUSP00000035898,60.2
10090.ENSMUSP00000022122,60.2
10090.ENSMUSP00000133372,60.1
10090.ENSMUSP00000091608,60
10090.ENSMUSP00000102261,59.9
10090.ENSMUSP00000010241,59.9
10090.ENSMUSP00000128926,59.8
10090.ENSMUSP00000055827,59.7
10090.ENSMUSP00000015234,59.7
10090.ENSMUSP00000027339,59.7
10090.ENSMUSP00000087118,59.6
10090.ENSMUSP00000015256,59.4
10090.ENSMUSP00000041644,59.3
10090.ENSMUSP00000078875,59.3
10090.ENSMUSP00000125651,59.1
10090.ENSMUSP00000100531,59.1
10090.ENSMUSP00000007042,59.1
10090.ENSMUSP00000080767,59
10090.ENSMUSP00000108723,58.9
10090.ENSMUSP00000099744,58.9
10090.ENSMUSP00000069962,58.9
10090.ENSMUSP00000022808,58.8
10090.ENSMUSP00000021166,58.8
10090.ENSMUSP00000028511,58.7
10090.ENSMUSP00000087756,58.7
10090.ENSMUSP00000129872,58.7
10090.ENSMUSP00000029353,58.6
10090.ENSMUSP00000074317,58.6
10090.ENSMUSP00000089212,58.6
10090.ENSMUSP00000022496,58.6
10090.ENSMUSP00000032936,58.5
10090.ENSMUSP00000130323,58.4
10090.ENSMUSP00000025668,58.3
10090.ENSMUSP00000099621,58.2
10090.ENSMUSP00000128489,58.2
10090.ENSMUSP00000044955,58.2
10090.ENSMUSP00000033999,58.1
10090.ENSMUSP00000025651,58.1
10090.ENSMUSP00000096677,58
10090.ENSMUSP00000006838,58
10090.ENSMUSP00000069209,57.9
10090.ENSMUSP00000038841,57.8
10090.ENSMUSP00000109523,57.8
10090.ENSMUSP00000038845,57.8
10090.ENSMUSP00000099657,57.8
10090.ENSMUSP00000066715,57.6
10090.ENSMUSP00000016125,57.6
10090.ENSMUSP00000075762,57.6
10090.ENSMUSP00000108058,57.5
10090.ENSMUSP00000071084,57.5
10090.ENSMUSP00000097061,57.4
10090.ENSMUSP00000001416,57.3
10090.ENSMUSP00000103222,57.2
10090.ENSMUSP00000053558,57.2
10090.ENSMUSP00000030381,57.1
10090.ENSMUSP00000093615,57.1
10090.ENSMUSP00000047387,57.1
10090.ENSMUSP00000039139,57.1
10090.ENSMUSP00000029694,57.1
10090.ENSMUSP00000021692,57.1
10090.ENSMUSP00000025791,57
10090.ENSMUSP00000025590,57
10090.ENSMUSP00000069922,56.9
10090.ENSMUSP00000021335,56.9
10090.ENSMUSP00000021506,56.8
10090.ENSMUSP00000051935,56.7
10090.ENSMUSP00000129788,56.7
10090.ENSMUSP00000090593,56.7
10090.ENSMUSP00000125403,56.6
10090.ENSMUSP00000080081,56.6
10090.ENSMUSP00000011058,56.6
10090.ENSMUSP00000032974,56.5
10090.ENSMUSP00000027252,56.4
10090.ENSMUSP00000110627,56.4
10090.ENSMUSP00000105321,56.4
10090.ENSMUSP00000028087,56.4
10090.ENSMUSP00000032060,56.2
10090.ENSMUSP00000008537,56.1
10090.ENSMUSP00000109164,56.1
10090.ENSMUSP00000119443,55.9
10090.ENSMUSP00000034560,55.9
10090.ENSMUSP00000048489,55.9
10090.ENSMUSP00000035261,55.8
10090.ENSMUSP00000074290,55.8
10090.ENSMUSP00000038983,55.8
10090.ENSMUSP00000015011,55.7
10090.ENSMUSP00000013130,55.6
10090.ENSMUSP00000140106,55.6
10090.ENSMUSP00000135967,55.5
10090.ENSMUSP00000022419,55.4
10090.ENSMUSP00000109671,55.4
10090.ENSMUSP00000033715,55.4
10090.ENSMUSP00000021864,55.3
10090.ENSMUSP00000045239,55.2
10090.ENSMUSP00000012348,55.2
10090.ENSMUSP00000031697,55.2
10090.ENSMUSP00000003310,55
10090.ENSMUSP00000076880,55
10090.ENSMUSP00000014578,54.9
10090.ENSMUSP00000129198,54.9
10090.ENSMUSP00000038755,54.8
10090.ENSMUSP00000127245,54.7
10090.ENSMUSP00000107232,54.7
10090.ENSMUSP00000071763,54.7
10090.ENSMUSP00000003911,54.7
10090.ENSMUSP00000021607,54.5
10090.ENSMUSP00000028470,54.5
10090.ENSMUSP00000045955,54.4
10090.ENSMUSP00000087457,54.3
10090.ENSMUSP00000019722,54.3
10090.ENSMUSP00000000925,54.2
10090.ENSMUSP00000046788,54.1
10090.ENSMUSP00000000304,54
10090.ENSMUSP00000105612,54
10090.ENSMUSP00000021158,54
10090.ENSMUSP00000003121,53.9
10090.ENSMUSP00000032440,53.9
10090.ENSMUSP00000020578,53.8
10090.ENSMUSP00000068789,53.8
10090.ENSMUSP00000022765,53.6
10090.ENSMUSP00000035116,53.6
10090.ENSMUSP00000092538,53.6
10090.ENSMUSP00000061923,53.6
10090.ENSMUSP00000025836,53.4
10090.ENSMUSP00000025218,53.4
10090.ENSMUSP00000030986,53.4
10090.ENSMUSP00000059192,53.3
10090.ENSMUSP00000004786,53.2
10090.ENSMUSP00000020343,53.2
10090.ENSMUSP00000026270,52.9
10090.ENSMUSP00000073459,52.9
10090.ENSMUSP00000023786,52.9
10090.ENSMUSP00000119330,52.9
10090.ENSMUSP00000046340,52.8
10090.ENSMUSP00000139264,52.7
10090.ENSMUSP00000069578,52.7
10090.ENSMUSP00000003971,52.5
10090.ENSMUSP00000050792,52.4
10090.ENSMUSP00000018156,52.4
10090.ENSMUSP00000041538,52.3
10090.ENSMUSP00000025997,52.3
10090.ENSMUSP00000062556,52.2
10090.ENSMUSP00000099453,52.2
10090.ENSMUSP00000045291,52.1
10090.ENSMUSP00000108148,52.1
10090.ENSMUSP00000021347,52
10090.ENSMUSP00000023507,51.9
10090.ENSMUSP00000093974,51.9
10090.ENSMUSP00000071966,51.9
10090.ENSMUSP00000029414,51.7
10090.ENSMUSP00000132922,51.7
10090.ENSMUSP00000028241,51.7
10090.ENSMUSP00000129739,51.7
10090.ENSMUSP00000094874,51.7
10090.ENSMUSP00000132446,51.6
10090.ENSMUSP00000130096,51.4
10090.ENSMUSP00000072087,51.3
10090.ENSMUSP00000120461,51.2
10090.ENSMUSP00000025027,51.1
10090.ENSMUSP00000052020,50.9
10090.ENSMUSP00000070140,50.8
10090.ENSMUSP00000004200,50.8
10090.ENSMUSP00000096994,50.7
10090.ENSMUSP00000027601,50.7
10090.ENSMUSP00000034905,50.6
10090.ENSMUSP00000020283,50.5
10090.ENSMUSP00000110087,50.5
10090.ENSMUSP00000033121,50.3
10090.ENSMUSP00000123590,50.3
10090.ENSMUSP00000005548,50.1
10090.ENSMUSP00000002885,50.1
10090.ENSMUSP00000032841,50
10090.ENSMUSP00000127250,50
10090.ENSMUSP00000021933,50
10090.ENSMUSP00000016951,50
10090.ENSMUSP00000113070,50
10090.ENSMUSP00000066092,49.8
10090.ENSMUSP00000000767,49.8
10090.ENSMUSP00000025797,49.7
10090.ENSMUSP00000021119,49.5
10090.ENSMUSP00000099853,49.5
10090.ENSMUSP00000029684,49.5
10090.ENSMUSP00000019283,49.4
10090.ENSMUSP00000123324,49.4
10090.ENSMUSP00000115578,49.3
10090.ENSMUSP00000105174,49.2
10090.ENSMUSP00000085299,49.1
10090.ENSMUSP00000014221,49.1
10090.ENSMUSP00000039853,49.1
10090.ENSMUSP00000003527,49
10090.ENSMUSP00000034215,49
10090.ENSMUSP00000029013,49
10090.ENSMUSP00000005692,49
10090.ENSMUSP00000020268,49
10090.ENSMUSP00000021719,48.9
10090.ENSMUSP00000136572,48.9
10090.ENSMUSP00000023869,48.8
10090.ENSMUSP00000129169,48.8
10090.ENSMUSP00000022169,48.8
10090.ENSMUSP00000121079,48.7
10090.ENSMUSP00000114069,48.7
10090.ENSMUSP00000130722,48.7
10090.ENSMUSP00000059501,48.6
10090.ENSMUSP00000000958,48.5
10090.ENSMUSP00000034946,48.5
10090.ENSMUSP00000027726,48.4
10090.ENSMUSP00000071955,48.4
10090.ENSMUSP00000084799,48.3
10090.ENSMUSP00000005003,48.3
10090.ENSMUSP00000017270,48.3
10090.ENSMUSP00000031351,48.2
10090.ENSMUSP00000129100,48.2
10090.ENSMUSP00000075655,48.2
10090.ENSMUSP00000126135,48.1
10090.ENSMUSP00000027421,48.1
10090.ENSMUSP00000082548,48.1
10090.ENSMUSP00000077757,48
10090.ENSMUSP00000025163,48
10090.ENSMUSP00000033184,47.9
10090.ENSMUSP00000066038,47.9
10090.ENSMUSP00000010038,47.8
10090.ENSMUSP00000118105,47.8
10090.ENSMUSP00000107607,47.8
10090.ENSMUSP00000036382,47.7
10090.ENSMUSP00000017488,47.7
10090.ENSMUSP00000075683,47.7
10090.ENSMUSP00000008131,47.5
10090.ENSMUSP00000023593,47.5
10090.ENSMUSP00000057238,47.5
10090.ENSMUSP00000106090,47.4
10090.ENSMUSP00000027824,47.4
10090.ENSMUSP00000009679,47.3
10090.ENSMUSP00000003681,47.3
10090.ENSMUSP00000037441,47.3
10090.ENSMUSP00000106963,47.3
10090.ENSMUSP00000116608,47.2
10090.ENSMUSP00000000349,47.2
10090.ENSMUSP00000055104,47.1
10090.ENSMUSP00000035456,47.1
10090.ENSMUSP00000133870,47
10090.ENSMUSP00000029125,47
10090.ENSMUSP00000034349,46.9
10090.ENSMUSP00000057482,46.8
10090.ENSMUSP00000101866,46.8
10090.ENSMUSP00000016400,46.8
10090.ENSMUSP00000029925,46.7
10090.ENSMUSP00000045111,46.7
10090.ENSMUSP00000006828,46.6
10090.ENSMUSP00000035417,46.6
10090.ENSMUSP00000053553,46.6
10090.ENSMUSP00000038909,46.6
10090.ENSMUSP00000004137,46.5
10090.ENSMUSP00000045487,46.5
10090.ENSMUSP00000021048,46.4
10090.ENSMUSP00000109653,46.4
10090.ENSMUSP00000099561,46.3
10090.ENSMUSP00000070134,46.2
10090.ENSMUSP00000066280,46.2
10090.ENSMUSP00000049749,46.2
10090.ENSMUSP00000050156,46.2
10090.ENSMUSP00000026927,46.1
10090.ENSMUSP00000032487,46.1
10090.ENSMUSP00000003029,46.1
10090.ENSMUSP00000137416,46.1
10090.ENSMUSP00000033321,46.1
10090.ENSMUSP00000018568,46
10090.ENSMUSP00000023797,46
10090.ENSMUSP00000096073,45.9
10090.ENSMUSP00000007139,45.9
10090.ENSMUSP00000134257,45.9
10090.ENSMUSP00000037654,45.8
10090.ENSMUSP00000023510,45.8
10090.ENSMUSP00000111942,45.8
10090.ENSMUSP00000101999,45.7
10090.ENSMUSP00000000505,45.7
10090.ENSMUSP00000099483,45.6
10090.ENSMUSP00000105028,45.5
10090.ENSMUSP00000091165,45.4
10090.ENSMUSP00000002923,45.4
10090.ENSMUSP00000130098,45.4
10090.ENSMUSP00000125451,45.4
10090.ENSMUSP00000025885,45.3
10090.ENSMUSP00000099398,45.2
10090.ENSMUSP00000016399,45.1
10090.ENSMUSP00000034214,45.1
10090.ENSMUSP00000021649,45.1
10090.ENSMUSP00000106189,45
10090.ENSMUSP00000022855,45
10090.ENSMUSP00000124551,45
10090.ENSMUSP00000048443,44.9
10090.ENSMUSP00000016569,44.9
10090.ENSMUSP00000121358,44.9
10090.ENSMUSP00000014545,44.7
10090.ENSMUSP00000029770,44.7
10090.ENSMUSP00000020099,44.6
10090.ENSMUSP00000054105,44.6
10090.ENSMUSP00000056500,44.5
10090.ENSMUSP00000066304,44.5
10090.ENSMUSP00000036093,44.5
10090.ENSMUSP00000000365,44.5
10090.ENSMUSP00000101115,44.4
10090.ENSMUSP00000022954,44.4
10090.ENSMUSP00000084918,44.4
10090.ENSMUSP00000095247,44.3
10090.ENSMUSP00000130518,44.3
10090.ENSMUSP00000018506,44.3
10090.ENSMUSP00000137310,44.3
10090.ENSMUSP00000029666,44.2
10090.ENSMUSP00000129559,44.2
10090.ENSMUSP00000138923,44.1
10090.ENSMUSP00000037377,44.1
10090.ENSMUSP00000027409,44.1
10090.ENSMUSP00000099904,44
10090.ENSMUSP00000109683,44
10090.ENSMUSP00000136301,44
10090.ENSMUSP00000021572,43.9
10090.ENSMUSP00000054338,43.9
10090.ENSMUSP00000089801,43.9
10090.ENSMUSP00000026900,43.9
10090.ENSMUSP00000060900,43.9
10090.ENSMUSP00000007602,43.7
10090.ENSMUSP00000034428,43.7
10090.ENSMUSP00000077273,43.6
10090.ENSMUSP00000109804,43.6
10090.ENSMUSP00000042852,43.6
10090.ENSMUSP00000063656,43.5
10090.ENSMUSP00000075289,43.4
10090.ENSMUSP00000041920,43.3
10090.ENSMUSP00000002839,43.3
10090.ENSMUSP00000095254,43.3
10090.ENSMUSP00000133026,43.2
10090.ENSMUSP00000073764,43.2
10090.ENSMUSP00000059401,43.1
10090.ENSMUSP00000110288,43.1
10090.ENSMUSP00000023952,43
10090.ENSMUSP00000096686,43
10090.ENSMUSP00000102783,42.9
10090.ENSMUSP00000107749,42.9
10090.ENSMUSP00000085986,42.9
10090.ENSMUSP00000020217,42.9
10090.ENSMUSP00000071984,42.9
10090.ENSMUSP00000140019,42.8
10090.ENSMUSP00000055919,42.8
10090.ENSMUSP00000024978,42.8
10090.ENSMUSP00000015829,42.8
10090.ENSMUSP00000093959,42.8
10090.ENSMUSP00000049186,42.7
10090.ENSMUSP00000106353,42.6
10090.ENSMUSP00000021329,42.6
10090.ENSMUSP00000090086,42.5
10090.ENSMUSP00000030787,42.5
10090.ENSMUSP00000076533,42.5
10090.ENSMUSP00000028250,42.4
10090.ENSMUSP00000126598,42.4
10090.ENSMUSP00000032172,42.4
10090.ENSMUSP00000068195,42.4
10090.ENSMUSP00000107294,42.4
10090.ENSMUSP00000073957,42.3
10090.ENSMUSP00000031117,42.2
10090.ENSMUSP00000044129,42
10090.ENSMUSP00000058168,42
10090.ENSMUSP00000129124,42
10090.ENSMUSP00000124274,41.9
10090.ENSMUSP00000044616,41.9
10090.ENSMUSP00000015236,41.9
10090.ENSMUSP00000076971,41.8
10090.ENSMUSP00000125995,41.8
10090.ENSMUSP00000058283,41.7
10090.ENSMUSP00000076503,41.6
10090.ENSMUSP00000019911,41.6
10090.ENSMUSP00000022821,41.6
10090.ENSMUSP00000028825,41.5
10090.ENSMUSP00000000642,41.5
10090.ENSMUSP00000048470,41.4
10090.ENSMUSP00000080058,41.3
10090.ENSMUSP00000022218,41.3
10090.ENSMUSP00000029542,41.3
10090.ENSMUSP00000029092,41.2
10090.ENSMUSP00000025183,41.2
10090.ENSMUSP00000121182,41.2
10090.ENSMUSP00000066894,41.2
10090.ENSMUSP00000030942,41.2
10090.ENSMUSP00000095866,41.2
10090.ENSMUSP00000026428,41.2
10090.ENSMUSP00000030702,41.1
10090.ENSMUSP00000025375,41.1
10090.ENSMUSP00000039784,41.1
10090.ENSMUSP00000023191,41.1
10090.ENSMUSP00000041732,41
10090.ENSMUSP00000040198,41
10090.ENSMUSP00000060732,40.9
10090.ENSMUSP00000007280,40.9
10090.ENSMUSP00000042410,40.8
10090.ENSMUSP00000079967,40.8
10090.ENSMUSP00000029259,40.8
10090.ENSMUSP00000042796,40.8
10090.ENSMUSP00000040246,40.7
10090.ENSMUSP00000007272,40.6
10090.ENSMUSP00000066891,40.6
10090.ENSMUSP00000029769,40.6
10090.ENSMUSP00000027743,40.4
10090.ENSMUSP00000003386,40.4
10090.ENSMUSP00000001258,40.4
10090.ENSMUSP00000026013,40.4
